hours,dist,yday,time,temp,elev,natdiv2500,natdiv1000,natdiv500,natdiv1000new,natdiv500new,sqrt.popd2500,sqrt.popd1000,sqrt.popd500,popd1000new,popd500new,poc500,poc1000new,poc500new,income.med500diff,income.med1000diffnew,income.med500diffnew,yrbuilt2500,yrbuilt1000,yrbuilt500,yrbuilt1000new,yrbuilt500new,poc2500,poc1000,income.med1000diff,income.med2500diff,link,link.se,pred,lcl,ucl,var,value.poc,value.income
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.040576514,0,0,-0.687044124,0,0,0,0,0,0,0,0.040576514,0.040576514,-0.687044124,-0.687044124,3.416872861,0.031968484,30.47396953,28.58653758,32.48601955,minority-income,0.425,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.092794832,0,0,-0.687044124,0,0,0,0,0,0,0,0.092794832,0.092794832,-0.687044124,-0.687044124,3.419091286,0.031835491,30.5416488,28.65764657,32.54950852,minority-income,0.45,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.14501315,0,0,-0.687044124,0,0,0,0,0,0,0,0.14501315,0.14501315,-0.687044124,-0.687044124,3.421345318,0.031721127,30.61056829,28.72888502,32.61549796,minority-income,0.475,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.197231468,0,0,-0.687044124,0,0,0,0,0,0,0,0.197231468,0.197231468,-0.687044124,-0.687044124,3.423634956,0.031623859,30.68073571,28.80034134,32.68390234,minority-income,0.5,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.249449786,0,0,-0.687044124,0,0,0,0,0,0,0,0.249449786,0.249449786,-0.687044124,-0.687044124,3.425960201,0.031542968,30.75215892,28.87205768,32.75468928,minority-income,0.525,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.301668104,0,0,-0.687044124,0,0,0,0,0,0,0,0.301668104,0.301668104,-0.687044124,-0.687044124,3.428321051,0.031478569,30.82484594,28.94402849,32.82788116,minority-income,0.55,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.353886422,0,0,-0.687044124,0,0,0,0,0,0,0,0.353886422,0.353886422,-0.687044124,-0.687044124,3.430717508,0.03143162,30.89880495,29.01619923,32.90355638,minority-income,0.575,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.40610474,0,0,-0.687044124,0,0,0,0,0,0,0,0.40610474,0.40610474,-0.687044124,-0.687044124,3.433149572,0.031403923,30.97404425,29.08846564,32.98185024,minority-income,0.6,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.458323058,0,0,-0.687044124,0,0,0,0,0,0,0,0.458323058,0.458323058,-0.687044124,-0.687044124,3.435617241,0.031398121,31.05057235,29.16067335,33.06295542,minority-income,0.625,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.510541376,0,0,-0.687044124,0,0,0,0,0,0,0,0.510541376,0.510541376,-0.687044124,-0.687044124,3.438120517,0.031417686,31.12839787,29.23261812,33.14712182,minority-income,0.65,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.562759694,0,0,-0.687044124,0,0,0,0,0,0,0,0.562759694,0.562759694,-0.687044124,-0.687044124,3.4406594,0.03146689,31.20752962,29.30404671,33.23465576,minority-income,0.675,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.614978012,0,0,-0.687044124,0,0,0,0,0,0,0,0.614978012,0.614978012,-0.687044124,-0.687044124,3.443233888,0.031550766,31.28797656,29.37465879,33.32591824,minority-income,0.7,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.66719633,0,0,-0.687044124,0,0,0,0,0,0,0,0.66719633,0.66719633,-0.687044124,-0.687044124,3.445843983,0.031675051,31.36974782,29.44410975,33.42132217,minority-income,0.725,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.719414648,0,0,-0.687044124,0,0,0,0,0,0,0,0.719414648,0.719414648,-0.687044124,-0.687044124,3.448489684,0.031846108,31.45285269,29.51201501,33.52132823,minority-income,0.75,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.771632966,0,0,-0.687044124,0,0,0,0,0,0,0,0.771632966,0.771632966,-0.687044124,-0.687044124,3.451170992,0.032070827,31.53730062,29.57795555,33.62643943,minority-income,0.775,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.823851284,0,0,-0.687044124,0,0,0,0,0,0,0,0.823851284,0.823851284,-0.687044124,-0.687044124,3.453887906,0.032356502,31.62310126,29.64148502,33.73719409,minority-income,0.8,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.876069602,0,0,-0.687044124,0,0,0,0,0,0,0,0.876069602,0.876069602,-0.687044124,-0.687044124,3.456640426,0.032710694,31.71026439,29.70213828,33.85415751,minority-income,0.825,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.92828792,0,0,-0.687044124,0,0,0,0,0,0,0,0.92828792,0.92828792,-0.687044124,-0.687044124,3.459428553,0.033141062,31.79879999,29.75944107,33.97791236,minority-income,0.85,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.980506238,0,0,-0.687044124,0,0,0,0,0,0,0,0.980506238,0.980506238,-0.687044124,-0.687044124,3.462252286,0.033655204,31.8887182,29.81292063,34.10904825,minority-income,0.875,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.032724556,0,0,-0.687044124,0,0,0,0,0,0,0,1.032724556,1.032724556,-0.687044124,-0.687044124,3.465111625,0.034260475,31.98002934,29.86211662,34.24815092,minority-income,0.9,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.084942874,0,0,-0.687044124,0,0,0,0,0,0,0,1.084942874,1.084942874,-0.687044124,-0.687044124,3.468006571,0.034963827,32.07274392,29.90659177,34.39579177,minority-income,0.925,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.137161192,0,0,-0.687044124,0,0,0,0,0,0,0,1.137161192,1.137161192,-0.687044124,-0.687044124,3.470937122,0.035771655,32.16687262,29.94594169,34.55251817,minority-income,0.95,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.18937951,0,0,-0.687044124,0,0,0,0,0,0,0,1.18937951,1.18937951,-0.687044124,-0.687044124,3.473903281,0.036689678,32.2624263,29.97980311,34.71884545,minority-income,0.975,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.241597829,0,0,-0.687044124,0,0,0,0,0,0,0,1.241597829,1.241597829,-0.687044124,-0.687044124,3.476905045,0.037722846,32.359416,30.00786017,34.89525072,minority-income,1,-25
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.847134892,0,0,-0.592830112,0,0,0,0,0,0,0,-0.847134892,-0.847134892,-0.592830112,-0.592830112,3.392714217,0.039646176,29.74658149,27.4789942,32.20129178,minority-income,0,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.794916574,0,0,-0.592830112,0,0,0,0,0,0,0,-0.794916574,-0.794916574,-0.592830112,-0.592830112,3.394327335,0.038413698,29.79460495,27.59128435,32.17387321,minority-income,0.025,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.742698256,0,0,-0.592830112,0,0,0,0,0,0,0,-0.742698256,-0.742698256,-0.592830112,-0.592830112,3.395976059,0.037294087,29.84376855,27.69876661,32.15488018,minority-income,0.05,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.690479938,0,0,-0.592830112,0,0,0,0,0,0,0,-0.690479938,-0.690479938,-0.592830112,-0.592830112,3.39766039,0.036283507,29.89407768,27.80159452,32.1440513,minority-income,0.075,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.63826162,0,0,-0.592830112,0,0,0,0,0,0,0,-0.63826162,-0.63826162,-0.592830112,-0.592830112,3.399380327,0.035377425,29.94553785,27.89996621,32.14108685,minority-income,0.1,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.586043302,0,0,-0.592830112,0,0,0,0,0,0,0,-0.586043302,-0.586043302,-0.592830112,-0.592830112,3.40113587,0.034570643,29.9981547,27.99412268,32.14565057,minority-income,0.125,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.533824984,0,0,-0.592830112,0,0,0,0,0,0,0,-0.533824984,-0.533824984,-0.592830112,-0.592830112,3.402927019,0.03385737,30.05193403,28.0843443,32.15737314,minority-income,0.15,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.481606666,0,0,-0.592830112,0,0,0,0,0,0,0,-0.481606666,-0.481606666,-0.592830112,-0.592830112,3.404753775,0.033231314,30.10688175,28.17094552,32.1758575,minority-income,0.175,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.429388348,0,0,-0.592830112,0,0,0,0,0,0,0,-0.429388348,-0.429388348,-0.592830112,-0.592830112,3.406616137,0.032685802,30.16300391,28.25426819,32.20068553,minority-income,0.2,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.37717003,0,0,-0.592830112,0,0,0,0,0,0,0,-0.37717003,-0.37717003,-0.592830112,-0.592830112,3.408514106,0.032213916,30.2203067,28.3346737,32.23142595,minority-income,0.225,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.324951712,0,0,-0.592830112,0,0,0,0,0,0,0,-0.324951712,-0.324951712,-0.592830112,-0.592830112,3.410447681,0.031808639,30.27879645,28.41253448,32.26764284,minority-income,0.25,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.272733394,0,0,-0.592830112,0,0,0,0,0,0,0,-0.272733394,-0.272733394,-0.592830112,-0.592830112,3.412416862,0.031463005,30.33847963,28.4882252,32.30890447,minority-income,0.275,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.220515076,0,0,-0.592830112,0,0,0,0,0,0,0,-0.220515076,-0.220515076,-0.592830112,-0.592830112,3.414421649,0.031170244,30.39936284,28.56211419,32.35479191,minority-income,0.3,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.168296758,0,0,-0.592830112,0,0,0,0,0,0,0,-0.168296758,-0.168296758,-0.592830112,-0.592830112,3.416462043,0.030923913,30.46145284,28.63455533,32.40490722,minority-income,0.325,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.11607844,0,0,-0.592830112,0,0,0,0,0,0,0,-0.11607844,-0.11607844,-0.592830112,-0.592830112,3.418538043,0.03071802,30.5247565,28.70588068,32.45888081,minority-income,0.35,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.063860122,0,0,-0.592830112,0,0,0,0,0,0,0,-0.063860122,-0.063860122,-0.592830112,-0.592830112,3.420649649,0.030547124,30.58928087,28.77639406,32.51637792,minority-income,0.375,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.011641804,0,0,-0.592830112,0,0,0,0,0,0,0,-0.011641804,-0.011641804,-0.592830112,-0.592830112,3.422796862,0.030406428,30.65503313,28.84636554,32.57710422,minority-income,0.4,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.040576514,0,0,-0.592830112,0,0,0,0,0,0,0,0.040576514,0.040576514,-0.592830112,-0.592830112,3.424979681,0.030291839,30.72202061,28.91602683,32.64081043,minority-income,0.425,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.092794832,0,0,-0.592830112,0,0,0,0,0,0,0,0.092794832,0.092794832,-0.592830112,-0.592830112,3.427198107,0.030200034,30.79025077,28.98556763,32.70729608,minority-income,0.45,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.14501315,0,0,-0.592830112,0,0,0,0,0,0,0,0.14501315,0.14501315,-0.592830112,-0.592830112,3.429452138,0.030128495,30.85973125,29.05513256,32.7764126,minority-income,0.475,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.197231468,0,0,-0.592830112,0,0,0,0,0,0,0,0.197231468,0.197231468,-0.592830112,-0.592830112,3.431741776,0.030075542,30.93046982,29.12481884,32.84806571,minority-income,0.5,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.249449786,0,0,-0.592830112,0,0,0,0,0,0,0,0.249449786,0.249449786,-0.592830112,-0.592830112,3.434067021,0.030040354,31.0024744,29.19467449,32.92221734,minority-income,0.525,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.301668104,0,0,-0.592830112,0,0,0,0,0,0,0,0.301668104,0.301668104,-0.592830112,-0.592830112,3.436427871,0.030022981,31.07575308,29.264697,32.998887,minority-income,0.55,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.353886422,0,0,-0.592830112,0,0,0,0,0,0,0,0.353886422,0.353886422,-0.592830112,-0.592830112,3.438824328,0.03002435,31.15031409,29.33483238,33.07815281,minority-income,0.575,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.40610474,0,0,-0.592830112,0,0,0,0,0,0,0,0.40610474,0.40610474,-0.592830112,-0.592830112,3.441256392,0.03004626,31.22616583,29.40497481,33.16015193,minority-income,0.6,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.458323058,0,0,-0.592830112,0,0,0,0,0,0,0,0.458323058,0.458323058,-0.592830112,-0.592830112,3.443724061,0.030091372,31.30331684,29.47496671,33.24508064,minority-income,0.625,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.510541376,0,0,-0.592830112,0,0,0,0,0,0,0,0.510541376,0.510541376,-0.592830112,-0.592830112,3.446227337,0.030163184,31.38177584,29.54459948,33.33319363,minority-income,0.65,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.562759694,0,0,-0.592830112,0,0,0,0,0,0,0,0.562759694,0.562759694,-0.592830112,-0.592830112,3.44876622,0.030265998,31.46155171,29.61361507,33.42480253,minority-income,0.675,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.614978012,0,0,-0.592830112,0,0,0,0,0,0,0,0.614978012,0.614978012,-0.592830112,-0.592830112,3.451340708,0.030404865,31.54265347,29.68170843,33.52027361,minority-income,0.7,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.66719633,0,0,-0.592830112,0,0,0,0,0,0,0,0.66719633,0.66719633,-0.592830112,-0.592830112,3.453950803,0.030585521,31.62509033,29.74853123,33.62002414,minority-income,0.725,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.719414648,0,0,-0.592830112,0,0,0,0,0,0,0,0.719414648,0.719414648,-0.592830112,-0.592830112,3.456596504,0.030814297,31.70887165,29.81369676,33.72451761,minority-income,0.75,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.771632966,0,0,-0.592830112,0,0,0,0,0,0,0,0.771632966,0.771632966,-0.592830112,-0.592830112,3.459277812,0.031098007,31.79400697,29.87678622,33.83425754,minority-income,0.775,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.823851284,0,0,-0.592830112,0,0,0,0,0,0,0,0.823851284,0.823851284,-0.592830112,-0.592830112,3.461994726,0.031443821,31.88050601,29.93735654,33.94977984,minority-income,0.8,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.876069602,0,0,-0.592830112,0,0,0,0,0,0,0,0.876069602,0.876069602,-0.592830112,-0.592830112,3.464747246,0.031859119,31.96837863,29.99494925,34.07164397,minority-income,0.825,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.92828792,0,0,-0.592830112,0,0,0,0,0,0,0,0.92828792,0.92828792,-0.592830112,-0.592830112,3.467535373,0.032351322,32.05763488,30.04910058,34.20042313,minority-income,0.85,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.980506238,0,0,-0.592830112,0,0,0,0,0,0,0,0.980506238,0.980506238,-0.592830112,-0.592830112,3.470359106,0.032927733,32.14828501,30.09935192,34.33669375,minority-income,0.875,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.032724556,0,0,-0.592830112,0,0,0,0,0,0,0,1.032724556,1.032724556,-0.592830112,-0.592830112,3.473218445,0.033595365,32.2403394,30.14526055,34.48102508,minority-income,0.9,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.084942874,0,0,-0.592830112,0,0,0,0,0,0,0,1.084942874,1.084942874,-0.592830112,-0.592830112,3.476113391,0.03436079,32.33380866,30.18640962,34.63396925,minority-income,0.925,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.137161192,0,0,-0.592830112,0,0,0,0,0,0,0,1.137161192,1.137161192,-0.592830112,-0.592830112,3.479043942,0.035230002,32.42870354,30.22241712,34.79605252,minority-income,0.95,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.18937951,0,0,-0.592830112,0,0,0,0,0,0,0,1.18937951,1.18937951,-0.592830112,-0.592830112,3.482010101,0.036208314,32.52503501,30.25294309,34.96776822,minority-income,0.975,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.241597829,0,0,-0.592830112,0,0,0,0,0,0,0,1.241597829,1.241597829,-0.592830112,-0.592830112,3.485011865,0.037300285,32.62281418,30.27769476,35.14957178,minority-income,1,-20
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.847134892,0,0,-0.4986161,0,0,0,0,0,0,0,-0.847134892,-0.847134892,-0.4986161,-0.4986161,3.400025324,0.03815423,29.96485886,27.76335161,32.34093561,minority-income,0,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.794916574,0,0,-0.4986161,0,0,0,0,0,0,0,-0.794916574,-0.794916574,-0.4986161,-0.4986161,3.401638442,0.036906575,30.01323472,27.87765,32.31241724,minority-income,0.025,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.742698256,0,0,-0.4986161,0,0,0,0,0,0,0,-0.742698256,-0.742698256,-0.4986161,-0.4986161,3.403287166,0.035775755,30.06275908,27.98687517,32.29261852,minority-income,0.05,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.690479938,0,0,-0.4986161,0,0,0,0,0,0,0,-0.690479938,-0.690479938,-0.4986161,-0.4986161,3.404971496,0.034758264,30.11343737,28.09116088,32.2812971,minority-income,0.075,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.63826162,0,0,-0.4986161,0,0,0,0,0,0,0,-0.63826162,-0.63826162,-0.4986161,-0.4986161,3.406691433,0.033849819,30.16527514,28.19069036,32.27816747,minority-income,0.1,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.586043302,0,0,-0.4986161,0,0,0,0,0,0,0,-0.586043302,-0.586043302,-0.4986161,-0.4986161,3.408446976,0.033045381,30.2182781,28.28569543,32.28290191,minority-income,0.125,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.533824984,0,0,-0.4986161,0,0,0,0,0,0,0,-0.533824984,-0.533824984,-0.4986161,-0.4986161,3.410238126,0.032339214,30.27245205,28.37645348,32.2951335,minority-income,0.15,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.481606666,0,0,-0.4986161,0,0,0,0,0,0,0,-0.481606666,-0.481606666,-0.4986161,-0.4986161,3.412064882,0.031724983,30.32780297,28.46328228,32.31446128,minority-income,0.175,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.429388348,0,0,-0.4986161,0,0,0,0,0,0,0,-0.429388348,-0.429388348,-0.4986161,-0.4986161,3.413927244,0.031195877,30.38433695,28.54653294,32.34045738,minority-income,0.2,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.37717003,0,0,-0.4986161,0,0,0,0,0,0,0,-0.37717003,-0.37717003,-0.4986161,-0.4986161,3.415825212,0.030744753,30.44206023,28.6265814,32.37267552,minority-income,0.225,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.324951712,0,0,-0.4986161,0,0,0,0,0,0,0,-0.324951712,-0.324951712,-0.4986161,-0.4986161,3.417758787,0.030364306,30.50097917,28.70381884,32.41066059,minority-income,0.25,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.272733394,0,0,-0.4986161,0,0,0,0,0,0,0,-0.272733394,-0.272733394,-0.4986161,-0.4986161,3.419727968,0.030047231,30.5611003,28.77864178,32.45395869,minority-income,0.275,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.220515076,0,0,-0.4986161,0,0,0,0,0,0,0,-0.220515076,-0.220515076,-0.4986161,-0.4986161,3.421732756,0.029786388,30.62243026,28.85144213,32.50212697,minority-income,0.3,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.168296758,0,0,-0.4986161,0,0,0,0,0,0,0,-0.168296758,-0.168296758,-0.4986161,-0.4986161,3.423773149,0.029574962,30.68497587,28.92259796,32.55474301,minority-income,0.325,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.11607844,0,0,-0.4986161,0,0,0,0,0,0,0,-0.11607844,-0.11607844,-0.4986161,-0.4986161,3.425849149,0.02940659,30.74874405,28.99246504,32.61141331,minority-income,0.35,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.063860122,0,0,-0.4986161,0,0,0,0,0,0,0,-0.063860122,-0.063860122,-0.4986161,-0.4986161,3.427960756,0.029275486,30.81374189,29.06136949,32.67178065,minority-income,0.375,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.011641804,0,0,-0.4986161,0,0,0,0,0,0,0,-0.011641804,-0.011641804,-0.4986161,-0.4986161,3.430107969,0.029176537,30.87997664,29.12960163,32.73553031,minority-income,0.4,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.040576514,0,0,-0.4986161,0,0,0,0,0,0,0,0.040576514,0.040576514,-0.4986161,-0.4986161,3.432290788,0.029105374,30.94745566,29.19741094,32.80239518,minority-income,0.425,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.092794832,0,0,-0.4986161,0,0,0,0,0,0,0,0.092794832,0.092794832,-0.4986161,-0.4986161,3.434509213,0.029058439,31.01618649,29.26500209,32.87215977,minority-income,0.45,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.14501315,0,0,-0.4986161,0,0,0,0,0,0,0,0.14501315,0.14501315,-0.4986161,-0.4986161,3.436763245,0.02903302,31.08617681,29.3325319,32.94466334,minority-income,0.475,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.197231468,0,0,-0.4986161,0,0,0,0,0,0,0,0.197231468,0.197231468,-0.4986161,-0.4986161,3.439052883,0.029027283,31.15743444,29.40010706,33.01980224,minority-income,0.5,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.249449786,0,0,-0.4986161,0,0,0,0,0,0,0,0.249449786,0.249449786,-0.4986161,-0.4986161,3.441378127,0.029040289,31.22996739,29.46778254,33.09753158,minority-income,0.525,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.301668104,0,0,-0.4986161,0,0,0,0,0,0,0,0.301668104,0.301668104,-0.4986161,-0.4986161,3.443738978,0.029071999,31.30378378,29.53556053,33.17786632,minority-income,0.55,-15
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.353886422,0,0,-0.4986161,0,0,0,0,0,0,0,0.353886422,0.353886422,-0.4986161,-0.4986161,3.446135435,0.029123277,31.37889191,29.60338997,33.2608819,minority-income,0.575,-15
