hours,dist,yday,time,temp,elev,natdiv2500,natdiv1000,natdiv500,natdiv1000new,natdiv500new,sqrt.popd2500,sqrt.popd1000,sqrt.popd500,popd1000new,popd500new,poc2500,poc1000,poc500,poc1000new,poc500new,income.med2500diff,income.med1000diff,income.med500diff,income.med1000diffnew,income.med500diffnew,yrbuilt2500,yrbuilt1000,yrbuilt500,yrbuilt1000new,yrbuilt500new,link,link.se,pred,lcl,ucl,var,value
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,3.466846669,0.029110758,32.03556427,30.22366275,33.95608886,minority,0.52526342
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3.469106862,0.029355789,32.10805272,30.27720997,34.0496053,minority,0.54920138
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,3.4713997,0.029616395,32.18175575,30.33089747,34.14555749,minority,0.57313934
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,3.473725184,0.029893714,32.25668099,30.38465636,34.24404265,minority,0.597077299
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.45,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,3.476083313,0.030189579,32.33283616,30.43837524,34.34520687,minority,0.621015259
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3.478474088,0.030506468,32.41022916,30.49190236,34.449243,minority,0.644953219
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.55,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0,3.480897508,0.030847461,32.488868,30.54504823,34.55638819,minority,0.668891179
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,3.483353573,0.031216187,32.56876085,30.59758849,34.666921,minority,0.692829139
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.65,0.65,0.65,0,0,0,0,0,0,0,0,0,0,0,0,3.485842283,0.031616762,32.64991601,30.64926737,34.78115814,minority,0.716767099
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,3.488363639,0.032053724,32.73234193,30.69980156,34.89945062,minority,0.740705059
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.49091764,0.03253196,32.81604722,30.74888461,35.02217946,minority,0.764643018
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,3.493504287,0.033056622,32.90104061,30.79619192,35.14975086,minority,0.788580978
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,3.496123579,0.033633045,32.987331,30.841386,35.28259095,minority,0.812518938
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,3.498775516,0.034266653,33.07492743,30.88412229,35.42114017,minority,0.836456898
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.95,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,3.501460099,0.034962869,33.1638391,30.92405499,35.56584751,minority,0.860394858
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.504177327,0.035727025,33.25407535,30.96084299,35.71716468,minority,0.884332818
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,3.5069272,0.036564271,33.3456457,30.9941556,35.87554058,minority,0.908270777
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.1,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,3.509709719,0.037479503,33.43855979,31.02367781,36.04141609,minority,0.932208737
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.15,1.15,1.15,0,0,0,0,0,0,0,0,0,0,0,0,3.512524883,0.038477289,33.53282745,31.04911497,36.21521959,minority,0.956146697
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.2,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,3.515372692,0.03956182,33.62845865,31.07019666,36.39736316,minority,0.980084657
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.230924613,1.230924613,1.230924613,0,0,0,0,0,0,0,0,0,0,0,0,3.51715038,0.040277675,33.68829271,31.08094811,36.51436442,minority,0.9948901
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,-0.4246617,-0.4246617,-0.4246617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.353843086,0.029739385,28.61248285,26.96027039,30.36594822,natdiv,0.999999975
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,-0.4,-0.4,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.360611813,0.029482045,28.80680988,27.15734986,30.5564534,natdiv,1.050030499
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,-0.35,-0.35,-0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.374019346,0.029039867,29.19563893,27.54826651,30.94152339,natdiv,1.151464148
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,-0.3,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38700414,0.02869629,29.57721024,27.92749145,31.32438038,natdiv,1.252897797
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.399566195,0.028441209,29.9511043,28.29496226,31.70418254,natdiv,1.354331445
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,-0.2,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.411705511,0.028264188,30.31690601,28.65067876,32.08003544,natdiv,1.455765094
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,-0.15,-0.15,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.423422088,0.028154752,30.67420545,28.99468636,32.45101079,natdiv,1.557198743
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,-0.1,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.434715926,0.028102655,31.02259859,29.3270593,32.81616522,natdiv,1.658632392
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,-0.05,-0.05,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.445587025,0.028098117,31.36168813,29.64788497,33.17455808,natdiv,1.76006604
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.456035384,0.028132009,31.69108415,29.95725004,33.52526728,natdiv,1.861499689
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.466061005,0.028195991,32.01040496,30.2552288,33.86740298,natdiv,1.962933338
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.475663887,0.028282617,32.31927776,30.54187379,34.20011888,natdiv,2.064366987
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.15,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.484844029,0.028385386,32.61733937,30.81720868,34.52262139,natdiv,2.165800635
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.493601433,0.028498781,32.90423698,31.08122288,34.83417674,natdiv,2.267234284
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.501936098,0.028618273,33.17962882,31.33386781,35.1341167,natdiv,2.368667933
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.509848023,0.028740318,33.44318481,31.57505428,35.42184284,natdiv,2.470101582
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51733721,0.028862341,33.69458729,31.80465073,35.69683007,natdiv,2.57153523
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.524403657,0.028982717,33.93353157,32.02248213,35.95862932,natdiv,2.672968879
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.45,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.531047366,0.029100755,34.15972662,32.22832925,36.20686984,natdiv,2.774402528
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.537268335,0.029216671,34.37289561,32.42192832,36.44126102,natdiv,2.875836177
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.55,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.543066566,0.029331576,34.57277649,32.60297081,36.66159386,natdiv,2.977269826
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.6,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.548442057,0.029447458,34.75912256,32.77110368,36.86774217,natdiv,3.078703474
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.65,0.65,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55339481,0.02956716,34.93170291,32.92592986,37.05966311,natdiv,3.180137123
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.7,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.557924823,0.029694368,35.09030295,33.06700927,37.23739728,natdiv,3.281570772
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.75,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.562032097,0.02983358,35.23472484,33.19386059,37.40106791,natdiv,3.383004421
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.565716633,0.029990077,35.36478789,33.30596394,37.55087902,natdiv,3.484438069
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.568978429,0.030169878,35.48032895,33.40276472,37.68711223,natdiv,3.585871718
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571817486,0.03037968,35.58120277,33.48367903,37.81012203,natdiv,3.687305367
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0.95,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.574233804,0.030626777,35.66728223,33.54810068,37.92032919,natdiv,3.788739016
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.576227384,0.030918965,35.73845871,33.59541012,38.0182122,natdiv,3.890172664
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.577798224,0.031264412,35.79464223,33.62498525,38.10429664,natdiv,3.991606313
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.1,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.578946325,0.03167152,35.8357617,33.63621402,38.17914275,natdiv,4.093039962
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.15,1.15,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.579671687,0.032148757,35.86176503,33.62850848,38.24333131,natdiv,4.194473611
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.2,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57997431,0.032704483,35.87261927,33.60131971,38.29744857,natdiv,4.295907259
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.25,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.579854194,0.033346777,35.86831066,33.554153,38.34207079,natdiv,4.397340908
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.3,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.579311339,0.034083255,35.84884465,33.48658229,38.37774939,natdiv,4.498774557
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.35,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.578345745,0.034920924,35.81424593,33.39826313,38.40499749,natdiv,4.600208206
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.4,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.576957412,0.035866053,35.76455833,33.28894322,38.42427871,natdiv,4.701641854
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.45,1.45,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57514634,0.036924075,35.69984475,33.15847001,38.43599886,natdiv,4.803075503
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.572912529,0.038099541,35.62018705,33.00679489,38.4405008,natdiv,4.904509152
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.55,1.55,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.570255979,0.039396102,35.52568582,32.83397408,38.43806265,natdiv,5.005942801
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.6,1.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56717669,0.040816533,35.41646021,32.64016629,38.42889901,natdiv,5.107376449
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.65,1.65,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.563674662,0.042362786,35.2926477,32.42562776,38.41316475,natdiv,5.208810098
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.7,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.559749894,0.04403607,35.15440373,32.19070524,38.39096077,natdiv,5.310243747
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.75,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555402388,0.045836944,35.00190149,31.93582758,38.362341,natdiv,5.411677396
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.8,1.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.550632143,0.047765409,34.83533144,31.66149661,38.32732014,natdiv,5.513111044
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.85,1.85,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.545439159,0.049821019,34.654901,31.36827782,38.28588138,natdiv,5.614544693
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.9,1.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.539823435,0.052002965,34.46083409,31.05679129,38.23798393,natdiv,5.715978342
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,1.95,1.95,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.533784973,0.05431017,34.25337065,30.72770323,38.1835698,natdiv,5.817411991
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.527323772,0.056741361,34.03276618,30.38171814,38.12256991,natdiv,5.918845639
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,2.05,2.05,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.520439831,0.059295132,33.79929118,30.01957193,38.05490921,natdiv,6.020279288
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,2.1,2.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.513133152,0.061970004,33.55323063,29.64202576,37.98051102,natdiv,6.121712937
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,2.15,2.15,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.505403733,0.064764461,33.2948834,29.24986071,37.8993005,natdiv,6.223146586
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,2.2,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.497251576,0.067676987,33.02456161,28.84387316,37.81120739,natdiv,6.324580234
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,2.25,2.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.488676679,0.070706093,32.74259008,28.42487079,37.71616811,natdiv,6.426013883
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,2.3,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.479679044,0.073850331,32.4493056,27.99366913,37.61412729,natdiv,6.527447532
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,2.35,2.35,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.470258669,0.077108312,32.14505631,27.5510885,37.50503888,natdiv,6.628881181
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,2.4,2.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460415556,0.080478713,31.83020099,27.09795135,37.38886686,natdiv,6.730314829
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,2.45,2.45,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.450149703,0.083960281,31.50510837,26.63507993,37.26558569,natdiv,6.831748478
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.439461112,0.087551835,31.1701564,26.16329413,37.13518051,natdiv,6.933182127
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,2.537559,2.537559,2.537559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.431154009,0.09032141,30.91229524,25.80352703,37.03253419,natdiv,7.009377055
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.883927684,-0.883927684,-0.883927684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.530824042,0.032231892,34.15209878,32.01998561,36.42618286,popd,0.03737397
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.85,-0.85,-0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.528012841,0.031854808,34.05622521,31.95418718,36.29654133,popd,0.105364286
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.8,-0.8,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.523861267,0.031335863,33.91513135,31.85484661,36.1086697,popd,0.26838809
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.75,-0.75,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.519699394,0.030860087,33.77427419,31.75274634,35.92450193,popd,0.506267918
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.7,-0.7,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.515527222,0.030426647,33.63365564,31.64796747,35.74393183,popd,0.819003769
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.65,-0.65,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51134475,0.030034603,33.49327759,31.54059808,35.56684756,popd,1.206595644
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.6,-0.6,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.507151979,0.029682908,33.35314193,31.4307327,35.39313217,popd,1.669043543
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.55,-0.55,-0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.502948908,0.029370418,33.21325052,31.31847168,35.22266417,popd,2.206347465
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.498735539,0.029095899,33.07360522,31.20392038,35.05531834,popd,2.818507411
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.45,-0.45,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49451187,0.028858044,32.93420786,31.0871883,34.89096656,popd,3.50552338
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.4,-0.4,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.490277902,0.028655479,32.79506025,30.96838808,34.72947879,popd,4.267395373
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.35,-0.35,-0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.486033635,0.028486783,32.65616422,30.84763448,34.57072412,popd,5.10412339
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.3,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.481779068,0.028350503,32.51752153,30.72504325,34.41457179,popd,6.01570743
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.477514202,0.028245167,32.37913398,30.60073008,34.26089228,popd,7.002147494
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.2,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.473239037,0.028169306,32.24100331,30.47480954,34.10955837,popd,8.063443581
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.15,-0.15,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.468953573,0.028121462,32.10313128,30.34739401,33.96044607,popd,9.199595692
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.1,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.464657809,0.028100209,31.9655196,30.21859281,33.81343565,popd,10.41060383
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,-0.05,-0.05,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460351746,0.028104166,31.82816999,30.08851127,33.66841236,popd,11.69646798
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,1.11E-16,1.11E-16,1.11E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.456035384,0.028132009,31.69108415,29.95725004,33.52526728,popd,13.05718817
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.451708723,0.028182481,31.55426377,29.82490438,33.38389787,popd,14.49276437
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.447371762,0.028254405,31.41771049,29.69156364,33.24420851,popd,16.0031966
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0.15,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.443024502,0.028346691,31.28142599,29.55731086,33.10611092,popd,17.58848485
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.438666943,0.028458345,31.14541188,29.42222242,32.96952445,popd,19.24862913
